,text,label,author,original_text,category,round,debate_id,idx
10,"I thank Imabench for starting this vital and very topical debate. First, I would like to quickly define some words... Should [1] - ""Used to indicate obligation, duty, or correctness..."" This is the first listed definition and is the most common definition when ""should"" is used is such context. I would like to point out that as Con for the resolution, I am not arguing that Imabench should not be banned, or that that he should remain on DDO. What I shall be arguing is that the TOS creates not obligation for Juggle or the DDO moderators to ban members that violate the TOS. As such, there is no ""should"" involved. Evidence) A simple look at the TOS [2], namely Section T of the Code of Conduct. It reads as follows, ""Will follow the following rules while participating on the site. Any disregard for these rules or any of the other terms or guidelines MAY result in termination of a member's account."" By violating the TOS, Imabench has left himself open for banning, and any such ban would be justified by the TOS that we are all responsible to. Let us now look at the definition of this word ""may"" [3], ""Expressing possibility..."" We can see that the definition imposes no obligation, nor requirement. I will leave this short, since this is the only needed argument to negate the resolution. As stands, Imabench may be banned, but not necessarily should. Thank you, [1] <URL>... [2] <URL>... [3] <URL>...",1,Ore_Ele,"
  
  I thank Imabench for starting this vital and very topical debate. First, I would like to quickly define some words...  Should [1] - ""Used to indicate obligation, duty, or correctness..."" This is the first listed definition and is the most common definition when ""should"" is used is such context.  I would like to point out that as Con for the resolution, I am not arguing that Imabench should not be banned, or that that he should remain on DDO. What I shall be arguing is that the TOS creates not obligation for Juggle or the DDO moderators to ban members that violate the TOS. As such, there is no ""should"" involved.  Evidence) A simple look at the TOS [2], namely Section T of the Code of Conduct. It reads as follows, ""Will follow the following rules while participating on the site. Any disregard for these rules or any of the other terms or guidelines   MAY   result in termination of a member's account.""  By violating the TOS, Imabench has left himself open for banning, and any such ban would be justified by the TOS that we are all responsible to. Let us now look at the definition of this word ""may"" [3], ""Expressing possibility..."" We can see that the definition imposes no obligation, nor requirement.  I will leave this short, since this is the only needed argument to negate the resolution. As stands, Imabench may be banned, but not necessarily should.  Thank you,  [1]   https://www.google.com...  [2]   http://www.debate.org...  [3]   https://www.google.com...",Miscellaneous,0,Resolved-Imabench-should-be-banned-for-violating-the-TOS/1/,46297
11,"Haha, you needed to swear twice so far to get your point across And your raps can't even reach half way to Mars Compared to me you're not even remotely on par He thinks I smoke crack when in reality he's the one who smokes himself charred Darin' comparin' himself to Peter Pan Dude you really need some body scans You're rusted and fried, all tattered up and bruised Revealin' your pink butterfly an' heart tattoos It's the last round and he's still doomed From the start he had zerp chance, It was destined by God, for I had confidence loaded' in my pants It's time for his record to go down, So all of you, VOTE ME, the one and only true rap king! References Reaching half-way to Mars is a metaphor comparing his raps to a spaceship, an inferred Star Wars reference Smoke---burn---charred.....if you don't get it search up the meaning of ""charred""",1,9spaceking,"
  
  Haha, you needed to swear twice so far to get your point across  And your raps can't even reach half way to Mars   Compared to me you're not even remotely on par   He thinks I smoke crack when in reality he's the one who smokes himself charred   Darin' comparin' himself to Peter Pan  Dude you really need some body scans  You're rusted and fried, all tattered up and bruised  Revealin' your pink butterfly an' heart tattoos   It's the last round and he's still doomed  From the start he had zerp chance,   It was destined by God, for I had confidence loaded' in my pants  It's time for his record to go down,   So all of you,   VOTE ME, the one and only true rap king!     References   Reaching half-way to Mars is a metaphor comparing his raps to a spaceship, an inferred Star Wars reference  Smoke---burn---charred.....if you don't get it search up the meaning of ""charred""   ",Miscellaneous,3,Regular-Rap-Battle/1/,45028
12,You can not prove with 100 percent certainty that I can not prove with 100% certainty that you are not a monkey.,1,Danielle,"
  
You can not prove with 100 percent certainty that I can not prove with 100% certainty that you are not a monkey.",Miscellaneous,0,prove/1/,79163
13,"Repeat: -Ending in zero means that it does not repeat indefinitely. Therefore, it is not rational. Terminate: -As already conceded by my opponent, the ""1"" never occurs. Therefore, the number never terminates and is irrational. The statement that ""rational numbers terminate or repeat"" is true. They EITHER terminate OR repeat. Trying to make a number do both makes that number irrational. Zero, however, is rational (0 divided by 1). A rational number cannot be declared to be equal to an irrational number, so the resolution is negated.",1,wjmelements,"
  
Repeat:  
-Ending in zero means that it does not repeat indefinitely. Therefore, it is not rational.  
Terminate:  
-As already conceded by my opponent, the ""1"" never occurs. Therefore, the number never terminates and is irrational.  
  
The statement that ""rational numbers terminate or repeat"" is true. They EITHER terminate OR repeat. Trying to make a number do both makes that number irrational.  
  
Zero, however, is rational (0 divided by 1). A rational number cannot be declared to be equal to an irrational number, so the resolution is negated.",Miscellaneous,1,0.0-r-1-0.0/1/,68
14,"In reference to the computers shutting down, there was a possibility and still is. We can conclude that there is no possibility that that happened then, but we cannot conclude that it is impossible to happen. Actually, there is a possibility that you could fly into the dwarf planet Pluto. Unless you specify a way and time at which this event will occur, which will then be proved absolutely by it either occurring or not in the passage of time, there is no way to prove something cannot occur. Again, you cannot absolutely say that you cannot fly into Pluto, make all the computers shut down, or teleport because you do not know if there is a way to do so. The possibility of the way of doing so conflicts with the absolute statement ""Humans cannot telelport"".",1,rogue,"
  
In reference to the computers shutting down, there was a possibility and still is. We can conclude that there is no possibility that that happened then, but we cannot conclude that it is impossible to happen. Actually, there is a possibility that you could fly into the dwarf planet Pluto. Unless you specify a way and time at which this event will occur, which will then be proved absolutely by it either occurring or not in the passage of time, there is no way to prove something cannot occur. Again, you cannot absolutely say that you cannot fly into Pluto, make all the computers shut down, or teleport because you do not know if there is a way to do so. The possibility of the way of doing so conflicts with the absolute statement ""Humans cannot telelport"".",Miscellaneous,2,We-humans-can-not-teleport/1/,70995
15,"I've been thinking about what I want to do with my life and one of the things that came up is professional poker player. If I DO go into that, how am I going to feel when I have to change my occupation to ""other?"" I want people to know what I do. I would accept being able to type it in (unlimited ""options""), but having only 23 options simply does not suffice. It's not a BIG problem, but something that needs to be pointed out. I am ready for anyone that thinks otherwise.",1,Johnicle,"
  
I've been thinking about what I want to do with my life and one of the things that came up is professional poker player. If I DO go into that, how am I going to feel when I have to change my occupation to ""other?"" I want people to know what I do. I would accept being able to type it in (unlimited ""options""), but having only 23 options simply does not suffice. It's not a BIG problem, but something that needs to be pointed out. I am ready for anyone that thinks otherwise.",Miscellaneous,0,Debate.org-profile-occupations-should-include-more-options-such-as-professional-poker-player./1/,13503
16,"My opponent claims that the quote in the resolution is a sexist one. I do not see any sexism at all. This is because I am unaware of what a 'womans place' is or where it would belong. The quote may not be very coherent but I see no reason that a person would be in the wrong to say it. I therefore stand in affirmation that the phrase, ""A womans place belongs in the kitchen."" would be perfectly fine to say and is unoffensive.",1,Korashk,"
  
My opponent claims that the quote in the resolution is a sexist one. I do not see any sexism at all. This is because I am unaware of what a 'womans place' is or where it would belong.  
  
The quote may not be very coherent but I see no reason that a person would be in the wrong to say it. I therefore stand in affirmation that the phrase, ""A womans place belongs in the kitchen."" would be perfectly fine to say and is unoffensive.",Miscellaneous,0,What-do-you-think-of-this-quote-A-womans-place-belongs-in-the-kitchen./1/,71595
17,"Thank you for your quick response. Pro agrees that the Vote Removal System (VRS) is vital to correcting the problem of voter abuse. It is his contention that the ideal situation would include both the VRS and Publicly Available Voting (PAV), as well as greater moderator presence. On this point we are both in agreement. The disagreement comes on importance. Pro places PAV above VRS. With PAV, he claims, voter abuse is more easily identified. However, as I stated in the first round, this does nothing to dissuade certain people from creating a number of 'suicide vote bomber' accounts. By definition, these accounts do not matter to the vote abuser, so he will not care if it is public knowledge that his account participated in vote abuse. Worse still, the damage is already done. Without a VRS, the suicide vote bomber account is highly successfull because his votes will remain, and he can create new accounts to repeat the process. In any Vote System Reform proposal, the VRS should be at the top of the list. The VRS is effective where the PAV is not. It dissuades people from attempting to abuse the voting system because their time will have been wasted once their accounts are banned. They would have no reason to even attempt such a thing when their actions literally produce no success. I admit, the PAV would be a very helpful companion to the VRS, since it would make it easier to identify abuse. However, the VRS should take first priority. To pick up the work for PAV would require time away from completing the VRS, which I have shown is more effective at eliminating the problem. I would like to close the debate by thanking the eminently respected KRFournier for providing the opportunity to debatee this most interesting of topics. I would also like to thank him on behalf of the DDC community for his efforts to improve the community as a whole.",1,JBlake,"
  
Thank you for your quick response.  
  
Pro agrees that the Vote Removal System (VRS) is vital to correcting the problem of voter abuse. It is his contention that the ideal situation would include both the VRS and Publicly Available Voting (PAV), as well as greater moderator presence. On this point we are both in agreement. The disagreement comes on importance.  
  
Pro places PAV above VRS. With PAV, he claims, voter abuse is more easily identified. However, as I stated in the first round, this does nothing to dissuade certain people from creating a number of 'suicide vote bomber' accounts. By definition, these accounts do not matter to the vote abuser, so he will not care if it is public knowledge that his account participated in vote abuse. Worse still, the damage is already done. Without a VRS, the suicide vote bomber account is highly successfull because his votes will remain, and he can create new accounts to repeat the process.  
  
In any Vote System Reform proposal, the VRS should be at the top of the list. The VRS is effective where the PAV is not. It dissuades people from attempting to abuse the voting system because their time will have been wasted once their accounts are banned. They would have no reason to even attempt such a thing when their actions literally produce no success.  
  
I admit, the PAV would be a very helpful companion to the VRS, since it would make it easier to identify abuse. However, the VRS should take first priority. To pick up the work for PAV would require time away from completing the VRS, which I have shown is more effective at eliminating the problem.  
  
I would like to close the debate by thanking the eminently respected KRFournier for providing the opportunity to debatee this most interesting of topics. I would also like to thank him on behalf of the DDC community for his efforts to improve the community as a whole.",Miscellaneous,1,Debate.org-voter-data-should-be-publicly-available/1/,13575
18,"I thank the Grinch for taking the sucker punch I threw at him like a champ :P === Intro === Con has not challenged the first two premises of my argument, so it appears he agrees that it's logically possible that Santa could exist and that *if* modal realism is true, then Santa really does exist. Note that I don't have to prove that modal realism is true, I merely have to demonstrate that it is a reasonable belief to hold. I gave three arguments in support of modal realism: (1) the fine tuning the of the universe; (2) the law of parsimony; and (3) assuming all other evidence is equal, it is a pragmatic belief to hold. Let's see how they have have held up thus far. === Pro Case === 1. Fine Tuning Con seems to agree that the universe *does* need to be finely tuned to permit life and that modal realism is at least a plausible explanation for how these conditions were met. I'm not sure what his objection is; he claims I haven't supported my contention, but doesn't mention how so. I'll leave this to my opponent to clarify in the latter rounds. 2. Modal realism is parsimonious Con expresses doubts regarding my sanity. This is nothing but an argument from incredulity.[1] Note that he hasn't actually argued against the law of parsimony; his sole objection has been that God would be an even simpler hypothesis. Con has not explained how this is so. Additionally, the existence of God does not conflict with modal realism. Indeed, the ""many worlds"" theodicy attempts to explain the existence of evil and suffering in the actual world by arguing that God created every possible world where the good outweighs the bad. 3. Pragmatism Con asks of mathematical sets ""they can be accepted as what?"" As real objects, like I explained. The same is true of possible worlds. Con claims that I have contradicted my point about the law of parsimony. I don't see how this is the case. If anything, modal realism offers us the simplest way of understanding the ideas outlined. === Con Case === ""Go get yourself into a proper course. You've plenty time to be dreaming when you're asleep."" I appreciate the Grinch's concern, but I'm actually only minoring in philosophy; I'm a neuroscience major with an emphasis in pre-med. ""It's not reasonable to believe in something you don't have reason to believe in."" This is merely restating the obvious; the whole point of the debate is to show that there are good reasons to believe that Santa Claus exists. This is a question begging tautology.[2] --- Conclusion --- In order to fulfill my BoP, I only have to prove that it is *reasonable* to believe that Santa Claus exists; not that Santa Claus actually exists. Toward that end, I have attempted to demonstrate that modal realism is at the very least plausible. I've completely refuted Con's objections to it. Con's only positive argument against the existence of Santa was clearly circular. The resolution is affirmed. References: 1. <URL>... 2. <URL>...",1,J.Kenyon,"
  
I thank the Grinch for taking the sucker punch I threw at him like a champ :P  
  
=== Intro ===  
  
Con has not challenged the first two premises of my argument, so it appears he agrees that it's logically possible that Santa could exist and that *if* modal realism is true, then Santa really does exist. Note that I don't have to prove that modal realism is true, I merely have to demonstrate that it is a reasonable belief to hold. I gave three arguments in support of modal realism: (1) the fine tuning the of the universe; (2) the law of parsimony; and (3) assuming all other evidence is equal, it is a pragmatic belief to hold. Let's see how they have have held up thus far.  
  
=== Pro Case ===  
  
1. Fine Tuning  
  
Con seems to agree that the universe *does* need to be finely tuned to permit life and that modal realism is at least a plausible explanation for how these conditions were met. I'm not sure what his objection is; he claims I haven't supported my contention, but doesn't mention how so. I'll leave this to my opponent to clarify in the latter rounds.  
  
2. Modal realism is parsimonious  
  
Con expresses doubts regarding my sanity. This is nothing but an argument from incredulity.[1] Note that he hasn't actually argued against the law of parsimony; his sole objection has been that God would be an even simpler hypothesis. Con has not explained how this is so. Additionally, the existence of God does not conflict with modal realism. Indeed, the ""many worlds"" theodicy attempts to explain the existence of evil and suffering in the actual world by arguing that God created every possible world where the good outweighs the bad.  
  
3. Pragmatism  
  
Con asks of mathematical sets ""they can be accepted as what?"" As real objects, like I explained. The same is true of possible worlds.  
  
Con claims that I have contradicted my point about the law of parsimony. I don't see how this is the case. If anything, modal realism offers us the simplest way of understanding the ideas outlined.  
  
=== Con Case ===  
  
""Go get yourself into a proper course. You've plenty time to be dreaming when you're asleep.""  
  
I appreciate the Grinch's concern, but I'm actually only minoring in philosophy; I'm a neuroscience major with an emphasis in pre-med.  
  
""It's not reasonable to believe in something you don't have reason to believe in.""  
  
This is merely restating the obvious; the whole point of the debate is to show that there are good reasons to believe that Santa Claus exists. This is a question begging tautology.[2]  
  
--- Conclusion ---  
  
In order to fulfill my BoP, I only have to prove that it is *reasonable* to believe that Santa Claus exists; not that Santa Claus actually exists. Toward that end, I have attempted to demonstrate that modal realism is at the very least plausible. I've completely refuted Con's objections to it. Con's only positive argument against the existence of Santa was clearly circular.  
  
The resolution is affirmed.  
  
References:  
  
1.   http://skepticwiki.org...  
2.   http://www.nizkor.org...",Miscellaneous,2,It-is-reasonable-to-believe-that-Santa-Claus-exists./1/,32083
19,"I would like to thank my opponent for his timely response. My opponent claims that the prisoner would not feel as much pain as they would in the electric chair. This is in fact, false. The electric chair happens very quick, and very fast. It is said by some that the person is dead before they can even feel anything. Also, the electric chair is not always what murderers get. Usually they get the lethal injection, or simply life in prison. On the other hand, you have no proof that the cannibals would not bring them any pain. But even if they did not, it would be a very good mental punishment. How would you feel if you knew you were going to be eaten in a few days. There would probably be less murders. Lastly, it is not only about revenge for the victims family. It would help the hungry people who cannot afford food. Millions of people die each year from starvation. It would be a charity to give them free meat. I look forward to my opponent's response. Sources: (1). <URL>... (2). <URL>...",1,Koopin,"
  
I would like to thank my opponent for his timely response. My opponent claims that the prisoner would not feel as much pain as they would in the electric chair. This is in fact, false. The electric chair happens very quick, and very fast. It is said by some that the person is dead before they can even feel anything. Also, the electric chair is not always what murderers get. Usually they get the lethal injection, or simply life in prison.  
  
On the other hand, you have no proof that the cannibals would not bring them any pain. But even if they did not, it would be a very good mental punishment. How would you feel if you knew you were going to be eaten in a few days. There would probably be less murders.  
  
Lastly, it is not only about revenge for the victims family. It would help the hungry people who cannot afford food. Millions of people die each year from starvation. It would be a charity to give them free meat.  
  
I look forward to my opponent's response.  
  
Sources:  
(1).   http://www.helium.com...  
(2).   http://library.thinkquest.org...",Miscellaneous,1,Murderers-should-be-sent-away-to-be-eaten-by-cannibals./1/,37914
20,"According to your profile as of 2:10 PM EST you are 19 years old which makes your comment about being in middle school or your age a falsehood [1]. The resolution of the debate is ""What do you think of this quote? 'A womans place belongs in the kitchen.'"" I have stated what I _think_ of the quote and I _think_ that it is not sexist because of the reasons provided in previous rounds. You do think that it is sexist and are interpreting that sexism from a similar quote that reads in many ways, such as: ""A woman's place is in the kitchen."" ""Women belong in the kitchen."" Those quotes are sexist, and you claim that whatever quote you have in your head is ""probably the most sexist quote I've ever seen."" In my round two response I provide multiple quotes that I believe are much, much more offensive and sexist than the quote you are thinking of. It is now not an unreasonable claim to make when I say that you have now seen the quotes that I have posted. Making them, at least from my viewpoint, the most sexist quotes that you have ever seen. It is up to the voters to decide whether or not this is the case. I believe that I have successfully negated this confusing resolution and urge a Pro vote. [1] <URL>...",1,Korashk,"
  
According to your profile as of 2:10 PM EST you are 19 years old which makes your comment about being in middle school or your age a falsehood [1].  
  
The resolution of the debate is ""What do you think of this quote? 'A womans place belongs in the kitchen.'"" I have stated what I _think_ of the quote and I _think_ that it is not sexist because of the reasons provided in previous rounds. You do think that it is sexist and are interpreting that sexism from a similar quote that reads in many ways, such as:  
  
""A woman's place is in the kitchen.""  
""Women belong in the kitchen.""  
  
Those quotes are sexist, and you claim that whatever quote you have in your head is ""probably the most sexist quote I've ever seen."" In my round two response I provide multiple quotes that I believe are much, much more offensive and sexist than the quote you are thinking of. It is now not an unreasonable claim to make when I say that you have now seen the quotes that I have posted. Making them, at least from my viewpoint, the most sexist quotes that you have ever seen. It is up to the voters to decide whether or not this is the case.  
  
I believe that I have successfully negated this confusing resolution and urge a Pro vote.  
  
[1]   http://i42.tinypic.com...",Miscellaneous,2,What-do-you-think-of-this-quote-A-womans-place-belongs-in-the-kitchen./1/,71597
