,text,label,author,original_text,category,round,debate_id,idx
10,"I have figured out a way to turn this debate from hypothetical to literal. I drop all of my previous points and will now refer my opponent to the video that I have graciously provided. In it is indisputable proof that Sonic will in fact lose to Mario. For those of you unable to view videos for some reason I will offer a commentary of the scenario. It is a video of a match between two level nine computer controlled characters in the video game Super Smash Brothers: Brawl. All of the items have been turned off so that the characters are fighting using only their skills which includes those listed by my opponent for Sonic. In addition to no items being used they are fighting on a stage that is only a flat surface with no environmental factors that could contribute to their deaths and they both only have one life to work with. My opponent and the audience can clearly see that in a fair fight against equal level computer controlled characters, no items, and no dangerous environmental factors >>>Sonic will in fact lost to Mario<<< at least some of the time. The resolution is negated. I await my opponent's response. [1] Video",1,Korashk,"
  
I have figured out a way to turn this debate from hypothetical to literal. I drop all of my previous points and will now refer my opponent to the video that I have graciously provided.  
  
In it is indisputable proof that Sonic will in fact lose to Mario. For those of you unable to view videos for some reason I will offer a commentary of the scenario. It is a video of a match between two level nine computer controlled characters in the video game Super Smash Brothers: Brawl.  
  
All of the items have been turned off so that the characters are fighting using only their skills which includes those listed by my opponent for Sonic. In addition to no items being used they are fighting on a stage that is only a flat surface with no environmental factors that could contribute to their deaths and they both only have one life to work with.  
  
My opponent and the audience can clearly see that in a fair fight against equal level computer controlled characters, no items, and no dangerous environmental factors >>>Sonic will in fact lost to Mario<<< at least some of the time.  
  
The resolution is negated. I await my opponent's response.  
  
[1] Video ",Entertainment,1,Sonic-will-not-lose-to-Mario./1/,36798
11,"(INTRODUCTION) I am so, very sorry that this has taken so long. School has been crushing the life out of me and I have found little time to debate. (REBUTTAL) ""After receiving the super-soldier serum, Steve Rogers could run 30 mph,"" Yes, but Master Chief could run half a kilometer in 30 SECONDS! Simple mathematics will tell you that in total that is around 60 Kilometers per hour, or for you americans out there that is 37.2823 miles in an hour. There goes that argument. {1} ""lift 2,400 lbs"" That is around 1 ton. Impressive, better than any human on the planet, however, Master Chief can ""he could easily destroy Wraiths (Covenant Tanks)"" {1} A Covenant Tank weighs around 47 tonnes (47,000 Kilograms) {2} So, essentially Master Chief can lift 47 times more than Captain America. Still seems like Star-Spangled Avenger has a chance? No? Ok, let's continue. ""and survive 200 foot drops onto cars unscathed"" Master Chief survived a fall from space unscathed. Point: Master Chief. ""At the end of the day, no one has Captain America's experience."" I would say that Master Chief has equal or even more experience. He was experiencing SPARTAN-II training at the age of 6, has fought and killed thousands of aliens and must have way more training then cap. Not including the period when he was frozen Captain America is only 36-38 years old from my own calculations {3} however Master Chief is around 46 {1} as of Halo 4. I believe that I have refuted all I need to. (ARGUMENTS) ""His bones and muscles are denser and harder and so are amplified to the highest human potential, which makes him very durable compared to a normal human. He is durable enough to the point that if a person beats him with a thick wooden stick, the stick would eventually break and Rogers would show little discomfort. This level of durability is how he survived other forms of extensive punishment throughout his career such as falls from several stories like when he landed on a car from 6000cm/200 feet with no discomfort. Roger's durability is high enough to where he can take blows from beings with low superhuman strength, and not be fatally injured.""{3} This points out that Captain America is durable, however he has no unique resistance to weapons, like guns, blades and explosives. May I point out that Captain America has died? Two notable occasions include Captain America Vol 5 25 where he was killed by a sniper? And Uncanny Avengers Vol 1 17 where he is stabbed? While yes, Captain America has his shield to defend himself, but what if Master Chief knocks it out of his hands? Without the shield he is toast. Even if Cap were to use his shield offensively, he cannot win. Master Chief's bubble shield can simply block the incoming shield, All that is left is a man with peak human conditioning vs. A man who has superhuman-level strength, futuristic weapons, armor that can let you survive falling from space, and his very own A.I. (CONCLUSION) I am done for now, thanks. DDD (REFERENCES) {1} <URL>... {2} <URL>... {3} <URL>...",1,dynamicduodebaters,"
  
  
  (INTRODUCTION)  
  
  I am so, very sorry that this has taken so long. School has been crushing the life out of me and I have found little time to debate.  
  
  (REBUTTAL)   
  “After receiving the super-soldier serum, Steve Rogers could run 30 mph,”  
  
  Yes, but Master Chief could run half a kilometer in 30 SECONDS! Simple mathematics will tell you that in total that is around 60 Kilometers per hour, or for you americans out there that is 37.2823 miles in an hour. There goes that argument. {1}  
  
  “lift 2,400 lbs”  
  
  That is around 1 ton. Impressive, better than any human on the planet, however, Master Chief can “he could easily destroy Wraiths (Covenant Tanks)” {1} A Covenant Tank weighs around 47 tonnes (47,000 Kilograms) {2} So, essentially Master Chief can lift 47 times more than Captain America. Still seems like Star-Spangled Avenger has a chance? No? Ok, let’s continue.  
  
  “and survive 200 foot drops onto cars unscathed”  
  
  Master Chief survived a fall from space unscathed. Point: Master Chief.  
  
  “At the end of the day, no one has Captain America's experience.”  
  
  I would say that Master Chief has equal or even more experience. He was experiencing  SPARTAN-II training at the age of 6, has fought and killed thousands of aliens and must have way more training then cap. Not including the period when he was frozen Captain America is only 36-38 years old from my own calculations  {3} however Master Chief is around 46 {1} as of Halo 4.  
  
  I believe that I have refuted all I need to.  
  (ARGUMENTS)  
  
  “His bones and muscles are denser and harder and so are amplified to the highest human potential, which makes him very durable compared to a normal human. He is durable enough to the point that if a person beats him with a thick wooden stick, the stick would eventually break and Rogers would show little discomfort. This level of durability is how he survived other forms of extensive punishment throughout his career such as falls from several stories like when he landed on a car from 6000cm/200 feet with no discomfort. Roger's durability is high enough to where he can take blows from beings with low superhuman strength, and not be fatally injured.”{3}  
  
  This points out that Captain America is durable, however he has no unique resistance to weapons, like guns, blades and explosives. May I point out that Captain America has died? Two notable occasions include Captain America Vol 5 25 where he was killed by a sniper? And Uncanny Avengers Vol 1 17 where he is stabbed? While yes, Captain America has his shield to defend himself, but what if Master Chief knocks it out of his hands? Without the shield he is toast. Even if Cap were to use his shield offensively, he cannot win. Master Chief’s bubble shield can simply block the incoming shield, All that is left is a man with peak human conditioning vs. A man who has superhuman-level strength, futuristic weapons, armor that can let you survive falling from space, and his very own A.I.   
  
  (CONCLUSION)   
  
  I am done for now, thanks.  
  
  DDD  
  
  (REFERENCES)   
  
  {1}  http://www.comicvine.com...  
  
  {2}  http://halo.wikia.com...  
  {3}  http://marvel.wikia.com...",Entertainment,1,Captain-America-would-beat-master-chief-in-a-fight/1/,6569
12,"Hello and welcome! Pro's objective: State that any relation between God and Santa Claus are coincidence. This debate may seem obvious but ""what-the-heck"" its Christmas. Well let us begin! We all know who Santa Claus is right? An overweight, jolly man who gives toys to all the good children around the world. Pretty simple right? Well I listened to the ""Santa Claus is Coming to Town"" song and noticed something. I will now quote the song. ""He sees you when your sleeping"" ""He knows when your awake"" ""He knows if you've been bad or good, so be good for goodness sake"" Now if he can see you when your sleeping, know when your awake and know if you've been ""bad or good"" then this would mean that Santa is an ""all knowing"" being. Who else is an all knowing being? I assume this would be God. I will save further arguments for the next round.",1,NickMasstas,"
  
Hello and welcome!  
  
Pro's objective: State that any relation between God and Santa Claus are coincidence.  
  
This debate may seem obvious but ""what-the-heck"" its Christmas. Well let us begin!  
We all know who Santa Claus is right? An overweight, jolly man who gives toys to all the good children around the world. Pretty simple right? Well I listened to the ""Santa Claus is Coming to Town"" song and noticed something. I will now quote the song.  
""He sees you when your sleeping""  
""He knows when your awake""  
""He knows if you've been bad or good, so be good for goodness sake""  
  
Now if he can see you when your sleeping, know when your awake and know if you've been ""bad or good"" then this would mean that Santa is an ""all knowing"" being. Who else is an all knowing being? I assume this would be God.  
  
I will save further arguments for the next round.",Entertainment,0,Santa-Claus-God/1/,33125
13,"My opponent can't comprehend My insults were meant to offend For the last time, I'm not your friend How dare you bring my mother onto this For I protect her like Superman protects Metropolis You need to be more cautious Yes, I'm starting to get nauseous Not because your flawless Your rhymes are just so thoughtless It's apparent your self-concious Seriously, these death jokes are getting old I'm the best at this game, behold You don't even have enough class to step past my threshold Throughout DDO you have trolled Making death threats to people, you ain't Bundy This sh!t isn't even funny Your so friendly I get more intimated by a bunny Honey, I'm sorry I can't give you no money You're just some robot like Sunny Using all these similes, who do you think you are? Buddy, if you think your good, trust me, you are far These claims are so bizzare I know my words have hurt, sorry about that scar You ain't no ganster, quit puttin on a front Drug-dealer, alright kick back and smoke a blunt He thinks he's a gangster, this dude is twisted He's never been in a fight, but he has been fisted ""I'll kill you"", he persisted You say you're gonna bang my ho? I thought you were a homosexual, bro He's desperate to flow Truth is he's just another John Doe Acting all tough, thinking he's the best Only reason he started rapping is cause he heard it'd be a sausage fest! Socialpinko's mode is off, you can say I'm camer- ON So when the voters decide to vote, I suggest you vote CON",1,cameronl35,"
  
  My opponent can't comprehend  My insults were meant to offend  For the last time, I'm not your friend  How dare you bring my mother onto this  For I protect her like Superman protects Metropolis  You need to be more cautious  Yes, I'm starting to get nauseous   Not because your flawless  Your rhymes are just so thoughtless  It's apparent your self-concious   Seriously, these death jokes are getting old  I'm the best at this game, behold  You don't even have enough class to step past my threshold  Throughout DDO you have trolled  Making death threats to people, you ain't Bundy  This sh!t isn't even funny  Your so friendly I get more intimated by a bunny  Honey, I'm sorry I can't give you no money  You're just some robot like Sunny  Using all these similes, who do you think you are?  Buddy, if you think your good, trust me, you are far  These claims are so bizzare  I know my words have hurt, sorry about that scar  You ain't no ganster, quit puttin on a front  Drug-dealer, alright kick back and smoke a blunt  He thinks he's a gangster, this dude is twisted  He's never been in a fight, but he has been fisted  ""I'll kill you"", he persisted  You say you're gonna bang my ho?  I thought you were a homosexual, bro  He's desperate to flow  Truth is he's just another John Doe  Acting all tough, thinking he's the best  Only reason he started rapping is cause he heard it'd be a sausage fest!  Socialpinko's mode is off, you can say I'm camer-  ON  So when the voters decide to vote, I suggest you vote   CON",Entertainment,3,Rap-Battle-general/1/,30152
14,"All rules detailing this debate here: <URL>... My team: 1. Link, Hero of Twilight (street-level character) <URL>... Canon: Legend of Zelda video games series (more specifically, Legend of Zelda: Twilight Princess) Link is a swordsman at age 17. He is very adept at using the sword, and has a whole mess of other weapons at his disposal. He bears the Triforce of Courage, and has the ability to transform into a wolf. 2. Kirby (street-level character) <URL>... Canon: Kirby: Right Back at Ya! Kirby is an 8-inch tall pink blob with eyes, arms, a mouth, and feet. His main ability is that he can turn his mouth into a vacuum, eating his enemies and taking on their powers as his own. 3. Midna <URL>... Canon: Legend of Zelda video games series (more specifically, Legend of Zelda: Twilight Princess) Midna is a Twili. She has been transformed into an imp by Zant. Her powers include turning into a shadow, taking the form of other beings, and using the Fused Shadow to transform into a dangerous Twilight creature. 4. Yugi Muto <URL>... Canon: Yu-Gi-Oh! Second Anime Series (between the Battle City arc and the Orichalcos arc) Yugi is a kid with a deck of Duel Monsters cards that contain powerful magic. He's good at puzzles and games. He possess the Millennium Puzzle, containing the spirit of Yami Yugi, also known as the Pharaoh or Atem. He also has the Millennium Ring, Necklace, Eye, and Rod 5. Seto Kaiba <URL>... Canon: Yu-Gi-Oh! Second Anime Series (during Dawn of the Duel arc, before Kaiba enters the Shadow Game) Kaiba is the president of KaibaCorp, a company involved with Duel Monsters. He has his own deck of powerful Duel Monsters cards. He holds the Millennium Eye. He also has his own private jet and helicopter. My opponent's team: 1. A rock. 2. An atom. 3. mongeese (UTW participant.) 4. Logical-Master (UTW participant.) 5. MTGandP (judge.) My strategy: 1. Kirby eats mongeese, Logical-Master, and MTGandP in a single gulp, transforming into Debate Kirby. As this ability is rather worthless in a battle of life and death, and Kirby has very limited vocabulary, Kirby gets rid of this ability. 2. Yugi uses the Millennium Ring to ascertain the position of the rock, which Kirby then eats. 3. Yugi uses the Millennium Ring to ascertain the position of the atom, which Kirby then eats. Victory to Team PRO!",1,mongeese,"
  
All rules detailing this debate here:  
  http://www.debate.org...  
  
My team:  
  
1. Link, Hero of Twilight (street-level character)  
  http://zelda.wikia.com...  
Canon: Legend of Zelda video games series (more specifically, Legend of Zelda: Twilight Princess)  
Link is a swordsman at age 17. He is very adept at using the sword, and has a whole mess of other weapons at his disposal. He bears the Triforce of Courage, and has the ability to transform into a wolf.  
  
2. Kirby (street-level character)  
  http://kirby.wikia.com...  
Canon: Kirby: Right Back at Ya!  
Kirby is an 8-inch tall pink blob with eyes, arms, a mouth, and feet. His main ability is that he can turn his mouth into a vacuum, eating his enemies and taking on their powers as his own.  
  
3. Midna  
  http://zelda.wikia.com...  
Canon: Legend of Zelda video games series (more specifically, Legend of Zelda: Twilight Princess)  
Midna is a Twili. She has been transformed into an imp by Zant. Her powers include turning into a shadow, taking the form of other beings, and using the Fused Shadow to transform into a dangerous Twilight creature.  
  
4. Yugi Muto  
  http://yugioh.wikia.com...  
Canon: Yu-Gi-Oh! Second Anime Series (between the Battle City arc and the Orichalcos arc)  
Yugi is a kid with a deck of Duel Monsters cards that contain powerful magic. He's good at puzzles and games. He possess the Millennium Puzzle, containing the spirit of Yami Yugi, also known as the Pharaoh or Atem. He also has the Millennium Ring, Necklace, Eye, and Rod  
  
5. Seto Kaiba  
  http://yugioh.wikia.com...  
Canon: Yu-Gi-Oh! Second Anime Series (during Dawn of the Duel arc, before Kaiba enters the Shadow Game)  
Kaiba is the president of KaibaCorp, a company involved with Duel Monsters. He has his own deck of powerful Duel Monsters cards. He holds the Millennium Eye. He also has his own private jet and helicopter.  
  
My opponent's team:  
  
1. A rock.  
2. An atom.  
3. mongeese (UTW participant.)  
4. Logical-Master (UTW participant.)  
5. MTGandP (judge.)  
  
My strategy:  
  
1. Kirby eats mongeese, Logical-Master, and MTGandP in a single gulp, transforming into Debate Kirby. As this ability is rather worthless in a battle of life and death, and Kirby has very limited vocabulary, Kirby gets rid of this ability.  
2. Yugi uses the Millennium Ring to ascertain the position of the rock, which Kirby then eats.  
3. Yugi uses the Millennium Ring to ascertain the position of the atom, which Kirby then eats.  
  
Victory to Team PRO!",Entertainment,0,LM-Classic-mongeese-vs-iamadragon/1/,22993
15,I SHALL join This here Debate!! Don't know why thou............I'm just gonna lose cuz no one will vote for me I look forward to this debate!! And think it will be depressing.............,1,jdog2016,"
  
  I   SHALL   join   This here   Debate!!  Don't know why thou............I'm just gonna lose cuz no one will vote for me  I look forward to this debate!! And think it will be   depressing............. ",Entertainment,0,My-Life-Sucks-More-Than-My-Opponents/1/,25939
16,"#3 ""Not everybody has the $ to pay debate.org"" I find it highly unlikely that people don't have $1 to spare according to my solution/idea. Even if they don't (then what are they doing online?), they can borrow it from their parents or friend along with a debit/credit card. ""If you had to pay there would be less members who sign up"" Not less MEMBERS, less ACCOUNTS. And not because of the money, but because of the verification. # 1&2 ""You didn't solve the problem of unfair voting"" My point is that people can vote any way they want (especially if they're paying for it)... that's what is FAIR. Plus, part of my idea calls for a way for voters to have to at least somewhat explain the reasoning behind their vote. Not to mention, even if people vote at random, they would probably only have 1 vote to throw away -- not multiple to use against others.",1,Danielle,"
  
#3  
  
""Not everybody has the $ to pay debate.org""  
  
I find it highly unlikely that people don't have $1 to spare according to my solution/idea. Even if they don't (then what are they doing online?), they can borrow it from their parents or friend along with a debit/credit card.  
  
""If you had to pay there would be less members who sign up""  
  
Not less MEMBERS, less ACCOUNTS. And not because of the money, but because of the verification.  
  
# 1&2  
  
""You didn't solve the problem of unfair voting""  
  
My point is that people can vote any way they want (especially if they're paying for it)... that's what is FAIR. Plus, part of my idea calls for a way for voters to have to at least somewhat explain the reasoning behind their vote. Not to mention, even if people vote at random, they would probably only have 1 vote to throw away -- not multiple to use against others.",Entertainment,1,There-is-no-way-to-make-voting-on-this-site-fair./1/,44939
17,"Your nicknames Diesel, you got it while you were alone./ Went hunting for you on Myspace , found a pic of Vaseline and hotdogs with a tag line that said, ""Another Friday night at home.""/Those rhymes you laid were dumber than strangling yourself with a cordless phone./ How does this muppet think he's gonna take the Kings throne?/I took this battle just to throw a nerd a bone./ You're just another hopeless teen that shoulda been aborted... on your own./ Yeah son, your rhymes got flow. They come once a month./ Dr. Suess said he never had kids, now I think I gotta hunch/He didn't wanna claim the retarded daughter from the Brady Bunch./ So now I gotta serve you AND take your lunch./ Must kill you that I don't even do this an you're still getting crushed./ Like when you popped out the womb and the doctor didn't spank your butt/ he gave you a gut punch/Rick James'd your mom and kicked your dad in the nuts./ The name's Dawg Face chump, I'm nothing but live./ I'll come to your nice burbs and get more respect than YOU in the 305./ Dang, now I think that was the line./ I'm gonna be responsible for your internet broadcast suicide./ ""LOCAL BOY BULLIED TO DEATH"", I can already see the headlines./ News stations will drop it when they find out it's you and nobodies tuning in at Nine./",1,Dawg_Face,"
  
Your nicknames Diesel, you got it while you were alone./ Went hunting for you on Myspace , found a pic of Vaseline and hotdogs with a tag line that said, ""Another Friday night at home.""/Those rhymes you laid were dumber than strangling yourself with a cordless phone./ How does this muppet think he's gonna take the Kings throne?/I took this battle just to throw a nerd a bone./ You're just another hopeless teen that shoulda been aborted... on your own./  
  
Yeah son, your rhymes got flow. They come once a month./ Dr. Suess said he never had kids, now I think I gotta hunch/He didn't wanna claim the retarded daughter from the Brady Bunch./ So now I gotta serve you AND take your lunch./ Must kill you that I don't even do this an you're still getting crushed./ Like when you popped out the womb and the doctor didn't spank your butt/ he gave you a gut punch/Rick James'd your mom and kicked your dad in the nuts./  
  
The name's Dawg Face chump, I'm nothing but live./ I'll come to your nice burbs and get more respect than YOU in the 305./ Dang, now I think that was the line./ I'm gonna be responsible for your internet broadcast suicide./ ""LOCAL BOY BULLIED TO DEATH"", I can already see the headlines./ News stations will drop it when they find out it's you and nobodies tuning in at Nine./",Entertainment,1,Rap-BAtttlllleee/1/,30070
18,"Alright, let us begin Ladies and gentleman, there is a significant amount of evidence to conclude that Naruto and Sakura will most likely be romantically involved with one another by the end of the anime/manga. For the remainder of this debate, I shall be dubbing the Naruto/Sakura relationship as NaruSaku. #1. THERE IS PLENTY OF REASON TO BELIEVE THAT SAKURA HAS ROMANTIC FEELINGS FOR NARUTO It's implied that Sakura has special feelings for Naruto: <URL>... A) Taking note of this panel (as well as the panels on the previous pages), let us keep in mind that Sakura is expressing deep concern over the state of Naruto's body due to being unable to control the nine tailed fox's power. This is exactly like her prior concern for Sasuke as shown in Naruto Part one (the pre Shippuden half of the series) and we know for a fact that she had previously had strong romantic feelings for Sasuke. B) To add, what's most interesting (on the actual page in the link I provide) is that Yamato comments on Sakura's emotions displayed by stating ""It's how strongly you feel for him that counts. Sakura, I can tell just by looking at you that . . . the truth is . . ."" Just before Yamato is able to finish commenting, Naruto is now conscious and Yamato isn't able to say anymore. This can only mean one thing: If Yamato simply wished to point out that Sakura cares about Naruto as a friend, Naruto waking up wouldn't stop him from saying what he had intended to say. After all, what embarrassment or uneasy feelings could come from knowing that another individual acknowledges you as a friend? Both Naruto and Sakura are teammates and do all things friends typically do together, so there is no doubt that friendship between Naruto and Sakura is common knowledge. Clearly, was about to point out far deeper feelings than that of which can be produced from mere friendship; clearly, Yamato was about to point out that Sakura had developed romantic interest in Naruto. #2. THERE IS PLENTY OF REASON TO BELIEVE THAT NARUTO HAS ROMANTIC FEELINGS FOR SAKURA A) First, there is the fact that he flat out states (or rather, thinks) that he has these kinds of feelings for Sakura, as confirmed on the bottom right panel on the page below: <URL>... B) Keep in mind that even in the second half of the Naruto series, Naruto still desires has dating related interest in Sakura dates as shown here: <URL>... Naruto says (and I quote): ""Jeez and I was just devising a plan for the two of us to go on a walk, almost like a date"" Granted, there is more evidence than the above, but the fact that he flat out confirms he has romantic feelings for Sakura and that he is interested in dating her is rather sufficient if I do say so myself. #3. NARUTO PAIRING WITH HINATA AND SAKURA PAIRING WITH SASUKE IS FAR TOO UNLIKELY. Now my opponent may attempt to provide reasons as to why Naruto and Hinata could become involved with one another, however, if we look at the most recent manga chapter, we shall note that Hinata is killed by the leader of the akatuski (Pein). <URL>... <URL>... With Hinata dead, there is absolutely now chance of NaruHina occurring. As for SasuSaku (Sasuke and Sakura), let us observe the following piece of evidence: <URL>... Here, we see Sakura preparing to attack Sasuke (something which she was unwilling to do in the past) and we see Sasuke prepared to kill Sakura (as noted by Yamato). Surely if there were something between the two, at least one of them would not have resorted to such drastic measures. Now this doesn't completely negate the possibility of SasuSaku, but it sure makes it unlikely. CONCLUSION: 1) We have plenty of reason to believe that Naruto has romantic feelings for Sakura 2) We have plenty of reason to believe that Sakura has romantic feelings for Naruto. 3) We have reason to believe that it is unlikely that the other possible pairings (NaruHina and SasuSaku) will occur. 4) Therefore, it is most likely that Naruto will be romantically involved with Sakura at some point in the future. Some of the above points may need clarification depending on my opponent's objections. At any rate, the above shall do it for now. Engage.",1,Logical-Master,"
  
Alright, let us begin  
  
Ladies and gentleman, there is a significant amount of evidence to conclude that Naruto and Sakura will most likely be romantically involved with one another by the end of the anime/manga. For the remainder of this debate, I shall be dubbing the Naruto/Sakura relationship as NaruSaku.  
  
#1. THERE IS PLENTY OF REASON TO BELIEVE THAT SAKURA HAS ROMANTIC FEELINGS FOR NARUTO  
  
It's implied that Sakura has special feelings for Naruto:   http://www.onemanga.com...  
  
A) Taking note of this panel (as well as the panels on the previous pages), let us keep in mind that Sakura is expressing deep concern over the state of Naruto's body due to being unable to control the nine tailed fox's power. This is exactly like her prior concern for Sasuke as shown in Naruto Part one (the pre Shippuden half of the series) and we know for a fact that she had previously had strong romantic feelings for Sasuke.  
  
B) To add, what's most interesting (on the actual page in the link I provide) is that Yamato comments on Sakura's emotions displayed by stating ""It's how strongly you feel for him that counts. Sakura, I can tell just by looking at you that . . . the truth is . . ."" Just before Yamato is able to finish commenting, Naruto is now conscious and Yamato isn't able to say anymore.  
  
This can only mean one thing: If Yamato simply wished to point out that Sakura cares about Naruto as a friend, Naruto waking up wouldn't stop him from saying what he had intended to say. After all, what embarrassment or uneasy feelings could come from knowing that another individual acknowledges you as a friend? Both Naruto and Sakura are teammates and do all things friends typically do together, so there is no doubt that friendship between Naruto and Sakura is common knowledge. Clearly, was about to point out far deeper feelings than that of which can be produced from mere friendship; clearly, Yamato was about to point out that Sakura had developed romantic interest in Naruto.  
  
#2. THERE IS PLENTY OF REASON TO BELIEVE THAT NARUTO HAS ROMANTIC FEELINGS FOR SAKURA  
  
A) First, there is the fact that he flat out states (or rather, thinks) that he has these kinds of feelings for Sakura, as confirmed on the bottom right panel on the page below:  http://www.onemanga.com...  
  
B) Keep in mind that even in the second half of the Naruto series, Naruto still desires has dating related interest in Sakura dates as shown here:   http://www.onemanga.com...  
  
Naruto says (and I quote): ""Jeez and I was just devising a plan for the two of us to go on a walk, almost like a date""  
  
Granted, there is more evidence than the above, but the fact that he flat out confirms he has romantic feelings for Sakura and that he is interested in dating her is rather sufficient if I do say so myself.  
  
#3. NARUTO PAIRING WITH HINATA AND SAKURA PAIRING WITH SASUKE IS FAR TOO UNLIKELY.  
  
Now my opponent may attempt to provide reasons as to why Naruto and Hinata could become involved with one another, however, if we look at the most recent manga chapter, we shall note that Hinata is killed by the leader of the akatuski (Pein).  
  
  http://www.onemanga.com...  
  http://www.onemanga.com...  
  
With Hinata dead, there is absolutely now chance of NaruHina occurring.  
  
As for SasuSaku (Sasuke and Sakura), let us observe the following piece of evidence:  http://www.onemanga.com...  
  
Here, we see Sakura preparing to attack Sasuke (something which she was unwilling to do in the past) and we see Sasuke prepared to kill Sakura (as noted by Yamato). Surely if there were something between the two, at least one of them would not have resorted to such drastic measures. Now this doesn't completely negate the possibility of SasuSaku, but it sure makes it unlikely.  
  
CONCLUSION:  
  
1) We have plenty of reason to believe that Naruto has romantic feelings for Sakura  
2) We have plenty of reason to believe that Sakura has romantic feelings for Naruto.  
3) We have reason to believe that it is unlikely that the other possible pairings (NaruHina and SasuSaku) will occur.  
4) Therefore, it is most likely that Naruto will be romantically involved with Sakura at some point in the future.  
  
Some of the above points may need clarification depending on my opponent's objections. At any rate, the above shall do it for now.  
  
Engage.",Entertainment,1,Naruto-will-most-likely-be-romantically-involved-with-Sakura-by-the-end-of-the-Naruto-anime-manga/1/,26323
19,69 is a sex position. 420 is a number that is code for smoking weed. both of thise things are pretty funny i thiink. sometimes i see these numbers as i go about my day and can't help but laught at them. but some people think that they aren't that funny?? please answer - austin,1,threecreation,"
  
69 is a sex position. 420 is a number that is code for smoking weed. both of thise things are pretty funny i thiink. sometimes i see these numbers as i go about my day and can't help but laught at them. but some people think that they aren't that funny?? please answer  
  
- austin",Entertainment,0,Is-69-and-420-funny/1/,19694
20,"Firstly, I strongly deny your claims of ever using crack cocaine. To answer your second question, I do not fluently speak any Hispanic languages. In order to win this debate, you must prove that I actually use or once used crack cocaine. You have the burden of proof because you are the instigator. I just need to disprove your statements. I would like to present a few definitions: Was: past of be Is: present of be ( <URL>... ) It is then clear that the resolution is either true or false. This leads me to believe that my opponent clearly has burden of proof and that no such burden can be shared. I now await your case.",1,shadeofgrey,"
  
Firstly, I strongly deny your claims of ever using crack cocaine.  
  
To answer your second question, I do not fluently speak any Hispanic languages.  
  
In order to win this debate, you must prove that I actually use or once used crack cocaine. You have the burden of proof because you are the instigator. I just need to disprove your statements.  
  
I would like to present a few definitions:  
Was: past of be  
Is: present of be  
(  http://www.askoxford.com...  )  
It is then clear that the resolution is either true or false. This leads me to believe that my opponent clearly has burden of proof and that no such burden can be shared.  
  
I now await your case.",Entertainment,0,My-Opponent-was-or-Currently-is-on-Crack/1/,25980
